# KIT-IMK-IFU Flux Measurement Fundamentals course material (TERENO GAP site subset).
#
# Columns:
# MODELTIME 	: UTC time at the start of a measurement period of 30-min.
# NEE  		: Net Ecosystem Exchange, in umol m-2 s-1
# soiltemp_Avg 	: Soil temperature at ...m in degrees Celcius
# PAR_Avg 		: Q_PPFD in umol m-2 s-1
#
# Contact: Matthias Zeeman <matthias.zeeman@kit.edu>
# Version: 20140805
#
"MODELTIME","Flag.ustar","Flag.wCO2","NEE","soiltemp_Avg","PAR_Avg"
2013-08-21 11:30:00,0,0,-1.87,15.7,2040.6
2013-08-21 12:00:00,0,0,-2.14,15.9,1987.3
2013-08-21 12:30:00,0,0,-2.85,16,1870.9
2013-08-21 13:00:00,1,1,-2.03,16.2,1759
2013-08-21 13:30:00,1,1,-1.76,16.3,1610.7
2013-08-21 14:00:00,2,2,-9999,16.3,1429.8
2013-08-21 14:30:00,0,0,-1.51,16.4,1237.4
2013-08-21 15:00:00,1,1,-2.75,16.4,990.2
2013-08-21 15:30:00,0,0,-1.43,16.5,801.3
2013-08-21 16:00:00,1,1,0.05,16.5,538.3
2013-08-21 16:30:00,2,2,-9999,16.4,240.4
2013-08-21 17:00:00,1,1,5.18,16.4,65.5
2013-08-21 17:30:00,1,1,11.39,16.3,12.9
2013-08-21 18:00:00,0,0,11.39,16.3,0
2013-08-21 18:30:00,0,0,17.89,16.2,0
2013-08-21 19:00:00,0,0,19.09,16.1,0
2013-08-21 19:30:00,1,1,11.35,16,0
2013-08-21 20:00:00,1,2,-9999,15.9,0
2013-08-21 20:30:00,1,2,-9999,15.8,0
2013-08-21 21:00:00,0,1,-2.77,15.7,0
2013-08-21 21:30:00,0,0,13.18,15.5,0
2013-08-21 22:00:00,1,2,-9999,15.3,0
2013-08-21 22:30:00,1,2,-9999,15.2,0
2013-08-21 23:00:00,1,2,-9999,15,0
2013-08-21 23:30:00,1,2,-9999,14.8,0
2013-08-22 00:00:00,1,2,-9999,14.6,0
2013-08-22 00:30:00,1,2,-9999,14.5,0
2013-08-22 01:00:00,1,2,-9999,14.4,0
2013-08-22 01:30:00,0,2,-9999,14.2,0
2013-08-22 02:00:00,1,2,-9999,14.1,0
2013-08-22 02:30:00,1,2,-9999,14,0
2013-08-22 03:00:00,1,2,-9999,13.8,0
2013-08-22 03:30:00,1,2,-9999,13.7,0.2
2013-08-22 04:00:00,1,2,-9999,13.5,21.9
2013-08-22 04:30:00,1,2,-9999,13.4,62.3
2013-08-22 05:00:00,1,2,-9999,13.3,302
2013-08-22 05:30:00,1,2,-9999,13.3,524.1
2013-08-22 06:00:00,0,2,-9999,13.3,651
2013-08-22 06:30:00,0,2,-9999,13.4,901.1
2013-08-22 07:00:00,1,1,0.2,13.5,1132.1
2013-08-22 07:30:00,0,0,-0.11,13.7,1330.7
2013-08-22 08:00:00,0,1,-1.81,13.9,1508.9
2013-08-22 08:30:00,0,0,-2.76,14.1,1655.3
2013-08-22 09:00:00,0,0,-3.52,14.4,1801
2013-08-22 09:30:00,0,0,-3.58,14.6,1917.6
2013-08-22 10:00:00,1,1,-7.67,14.9,1982.6
2013-08-22 10:30:00,1,1,-5.23,15.2,2022.6
2013-08-22 11:00:00,2,2,-9999,15.4,2024.9
2013-08-22 11:30:00,1,1,-1.24,15.7,1993.6
2013-08-22 12:00:00,1,1,-3.72,15.9,1923.9
2013-08-22 12:30:00,1,1,-3.22,16.1,1826.3
2013-08-22 13:00:00,1,1,-4.05,16.3,1671.6
2013-08-22 13:30:00,1,1,-3.66,16.5,1565.3
2013-08-22 14:00:00,0,0,-3.42,16.6,1399
2013-08-22 14:30:00,1,1,-3.62,16.7,1175.1
2013-08-22 15:00:00,1,1,-2.35,16.7,887.1
2013-08-22 15:30:00,1,1,-0.93,16.8,679.2
2013-08-22 16:00:00,1,1,-0.11,16.8,468.6
2013-08-22 16:30:00,1,1,3.6,16.8,180.5
2013-08-22 17:00:00,0,0,7.77,16.8,58.9
2013-08-22 17:30:00,0,1,14.03,16.7,8.9
2013-08-22 18:00:00,0,0,18.72,16.7,0
2013-08-22 18:30:00,0,1,20.29,16.6,0
2013-08-22 19:00:00,0,2,-9999,16.5,0
2013-08-22 19:30:00,1,1,6.81,16.4,0
2013-08-22 20:00:00,1,2,-9999,16.3,0
2013-08-22 20:30:00,1,1,3.65,16.2,0
2013-08-22 21:00:00,1,1,-5.96,16,0
2013-08-22 21:30:00,1,2,-9999,15.9,0
2013-08-22 22:00:00,1,2,-9999,15.8,0
2013-08-22 22:30:00,1,1,-1,15.6,0
2013-08-22 23:00:00,1,1,-8.35,15.5,0
2013-08-22 23:30:00,0,2,-9999,15.3,0
2013-08-23 00:00:00,1,2,-9999,15.2,0
2013-08-23 00:30:00,1,2,-9999,15.1,0
2013-08-23 01:00:00,1,2,-9999,15,0
2013-08-23 01:30:00,1,2,-9999,14.9,0
2013-08-23 02:00:00,0,2,-9999,14.7,0
2013-08-23 02:30:00,1,2,-9999,14.6,0
2013-08-23 03:00:00,1,2,-9999,14.5,0
2013-08-23 03:30:00,1,2,-9999,14.4,0.1
2013-08-23 04:00:00,1,2,-9999,14.3,25.5
2013-08-23 04:30:00,1,2,-9999,14.2,115.8
2013-08-23 05:00:00,1,2,-9999,14.2,191.3
2013-08-23 05:30:00,1,2,-9999,14.2,249.1
2013-08-23 06:00:00,1,2,-9999,14.2,347.6
2013-08-23 06:30:00,0,1,-4.31,14.3,769.6
2013-08-23 07:00:00,1,0,-2.85,14.4,524.7
2013-08-23 07:30:00,0,0,-5.06,14.5,803.9
2013-08-23 08:00:00,0,0,-10.59,14.6,1230.6
2013-08-23 08:30:00,0,0,-5.47,14.8,1242.3
2013-08-23 09:00:00,0,0,-6.25,15,1341.9
2013-08-23 09:30:00,0,0,-6.62,15.3,1824
2013-08-23 10:00:00,0,0,-7.59,15.5,1595.5
2013-08-23 10:30:00,1,1,-5.99,15.8,1159.1
2013-08-23 11:00:00,1,1,-6.06,16,1138.2
2013-08-23 11:30:00,2,2,-9999,16.2,1652.8
2013-08-23 12:00:00,2,2,-9999,16.4,1789.8
2013-08-23 12:30:00,1,1,-6.82,16.6,1436.4
2013-08-23 13:00:00,1,1,-10.19,16.7,1658.9
2013-08-23 13:30:00,2,2,-9999,16.9,1676.6
2013-08-23 14:00:00,1,1,-8.68,17.1,1025.8
2013-08-23 14:30:00,1,1,-3.84,17.2,552.3
2013-08-23 15:00:00,2,2,-9999,17.2,471.7
2013-08-23 15:30:00,1,1,-1.41,17.2,540.6
2013-08-23 16:00:00,1,1,-1.04,17.2,275.5
2013-08-23 16:30:00,1,1,5.66,17.2,140.3
2013-08-23 17:00:00,0,0,11.61,17.2,127.5
2013-08-23 17:30:00,0,0,6.84,17.2,22.2
2013-08-23 18:00:00,0,1,22.99,17.1,0
2013-08-23 18:30:00,1,1,18.28,17,0
2013-08-23 19:00:00,1,1,-6.73,17,0
2013-08-23 19:30:00,0,1,-0.02,16.9,0
2013-08-23 20:00:00,1,2,-9999,16.8,0
2013-08-23 20:30:00,1,1,-0.98,16.7,0
2013-08-23 21:00:00,1,2,-9999,16.6,0
2013-08-23 21:30:00,1,1,-8.23,16.4,0
2013-08-23 22:00:00,1,1,-4.14,16.3,0
2013-08-23 22:30:00,1,1,-8.72,16.1,0
2013-08-23 23:00:00,0,2,-9999,16,0
2013-08-23 23:30:00,1,2,-9999,15.9,0
2013-08-24 00:00:00,1,2,-9999,15.8,0
2013-08-24 00:30:00,1,2,-9999,15.8,0
2013-08-24 01:00:00,1,2,-9999,15.6,0
2013-08-24 01:30:00,1,2,-9999,15.5,0
2013-08-24 02:00:00,0,2,-9999,15.4,0
2013-08-24 02:30:00,1,2,-9999,15.3,0
2013-08-24 03:00:00,1,2,-9999,15.2,0
2013-08-24 03:30:00,1,1,1.83,15,0
2013-08-24 04:00:00,1,2,-9999,15,15.1
2013-08-24 04:30:00,1,2,-9999,14.9,67.3
2013-08-24 05:00:00,1,2,-9999,14.8,243.4
2013-08-24 05:30:00,1,2,-9999,14.7,466.8
2013-08-24 06:00:00,0,2,-9999,14.7,635.9
2013-08-24 06:30:00,1,2,-9999,14.8,883.2
2013-08-24 07:00:00,0,0,-2.59,14.9,1072.1
2013-08-24 07:30:00,0,0,-2.16,15.1,1230
2013-08-24 08:00:00,0,0,-4.75,15.2,1317.3
2013-08-24 08:30:00,1,0,-6.04,15.4,1580.5
2013-08-24 09:00:00,0,0,-10.51,15.7,1102.2
2013-08-24 09:30:00,0,0,-8.11,15.9,1736.3
2013-08-24 10:00:00,0,0,-9.67,16.2,1884
2013-08-24 10:30:00,0,0,-9.27,16.5,1708.4
2013-08-24 11:00:00,1,1,-8.2,16.7,1228.6
2013-08-24 11:30:00,0,0,-8.17,16.9,1288.4
2013-08-24 12:00:00,2,2,-9999,17.1,1731.2
2013-08-24 12:30:00,1,1,-7.66,17.2,570.9
2013-08-24 13:00:00,2,2,-9999,17.3,572.6
2013-08-24 13:30:00,2,2,-9999,17.4,204.8
2013-08-24 14:00:00,0,2,-9999,17.4,34.9
2013-08-24 14:30:00,0,2,-9999,17.4,8.2
2013-08-24 15:00:00,2,2,-9999,17.3,8.2
2013-08-24 15:30:00,2,2,-9999,17.2,48.7
2013-08-24 16:00:00,2,2,-9999,17.2,88.3
2013-08-24 16:30:00,2,2,-9999,17.1,59
2013-08-24 17:00:00,1,2,-9999,17.1,11.1
2013-08-24 17:30:00,2,2,-9999,17,1.1
2013-08-24 18:00:00,2,2,-9999,17,0
2013-08-24 18:30:00,2,2,-9999,16.9,0
2013-08-24 19:00:00,2,2,-9999,16.9,0
2013-08-24 19:30:00,2,2,-9999,16.8,0
2013-08-24 20:00:00,2,2,-9999,16.8,0
2013-08-24 20:30:00,2,2,-9999,16.7,0
2013-08-24 21:00:00,2,2,-9999,16.7,0
2013-08-24 21:30:00,2,2,-9999,16.6,0
2013-08-24 22:00:00,2,2,-9999,16.6,0
2013-08-24 22:30:00,2,2,-9999,16.6,0
2013-08-24 23:00:00,2,2,-9999,16.5,0
2013-08-24 23:30:00,2,2,-9999,16.5,0
2013-08-25 00:00:00,2,2,-9999,16.4,0
2013-08-25 00:30:00,2,2,-9999,16.4,0
2013-08-25 01:00:00,2,2,-9999,16.4,0
2013-08-25 01:30:00,2,2,-9999,16.3,0
2013-08-25 02:00:00,2,2,-9999,16.2,0
2013-08-25 02:30:00,2,2,-9999,16.2,0
2013-08-25 03:00:00,2,2,-9999,16.1,0
2013-08-25 03:30:00,2,2,-9999,16,0
2013-08-25 04:00:00,1,2,-9999,16,2
2013-08-25 04:30:00,2,2,-9999,15.9,11.8
2013-08-25 05:00:00,2,2,-9999,15.9,15.6
2013-08-25 05:30:00,2,2,-9999,15.8,26
2013-08-25 06:00:00,2,2,-9999,15.7,46.5
2013-08-25 06:30:00,2,2,-9999,15.7,44.7
2013-08-25 07:00:00,1,2,-9999,15.6,56.2
2013-08-25 07:30:00,0,2,-9999,15.6,68
2013-08-25 08:00:00,0,2,-9999,15.5,119.5
2013-08-25 08:30:00,0,2,-9999,15.5,249
2013-08-25 09:00:00,1,2,-9999,15.4,483.2
2013-08-25 09:30:00,0,2,-9999,15.4,601.1
2013-08-25 10:00:00,0,2,-9999,15.4,714.2
2013-08-25 10:30:00,0,2,-9999,15.5,592.9
2013-08-25 11:00:00,0,2,-9999,15.5,560.9
2013-08-25 11:30:00,0,2,-9999,15.5,1021.9
2013-08-25 12:00:00,0,2,-9999,15.6,720.4
2013-08-25 12:30:00,1,1,-18.36,15.6,527.1
2013-08-25 13:00:00,1,2,-9999,15.7,619.9
2013-08-25 13:30:00,0,2,-9999,15.7,851.6
2013-08-25 14:00:00,0,2,-9999,15.8,852.7
2013-08-25 14:30:00,0,0,-9.47,15.8,559.9
2013-08-25 15:00:00,0,0,-5.39,15.8,524.6
2013-08-25 15:30:00,0,1,-3.85,15.8,364.8
2013-08-25 16:00:00,0,2,-9999,15.9,173.4
2013-08-25 16:30:00,0,0,3.29,15.9,121.1
2013-08-25 17:00:00,1,1,1.94,15.9,43.1
2013-08-25 17:30:00,0,0,6.11,15.9,5.8
2013-08-25 18:00:00,0,0,13.48,15.8,0
2013-08-25 18:30:00,1,1,9.66,15.8,0
2013-08-25 19:00:00,1,2,-9999,15.7,0
2013-08-25 19:30:00,1,2,-9999,15.6,0
2013-08-25 20:00:00,1,2,-9999,15.5,0
2013-08-25 20:30:00,1,1,-0.08,15.4,0
2013-08-25 21:00:00,1,2,-9999,15.3,0
2013-08-25 21:30:00,1,1,14.23,15.2,0
2013-08-25 22:00:00,1,2,-9999,15.1,0
2013-08-25 22:30:00,1,1,1.88,15.1,0
2013-08-25 23:00:00,1,1,4.2,15,0
2013-08-25 23:30:00,1,2,-9999,15,0
2013-08-26 00:00:00,0,1,6.86,14.9,0
2013-08-26 00:30:00,0,2,-9999,14.9,0
2013-08-26 01:00:00,1,1,3.52,14.8,0
2013-08-26 01:30:00,1,1,5.4,14.8,0
2013-08-26 02:00:00,0,1,2.04,14.8,0
2013-08-26 02:30:00,1,1,2.15,14.7,0
2013-08-26 03:00:00,1,1,5.85,14.7,0
2013-08-26 03:30:00,1,1,1.86,14.7,0
2013-08-26 04:00:00,1,1,4.71,14.7,4
2013-08-26 04:30:00,1,2,-9999,14.6,54.3
2013-08-26 05:00:00,1,1,2.79,14.6,145.5
2013-08-26 05:30:00,0,1,1.51,14.6,271.5
2013-08-26 06:00:00,0,1,-7.4,14.6,343.6
2013-08-26 06:30:00,1,1,-4.11,14.6,442.7
2013-08-26 07:00:00,0,1,-2.71,14.7,638.6
2013-08-26 07:30:00,1,1,-7.11,14.7,745.7
2013-08-26 08:00:00,0,0,-8.65,14.8,707.9
2013-08-26 08:30:00,0,0,-7.67,14.8,671.9
2013-08-26 09:00:00,0,0,-7.97,14.8,776.1
2013-08-26 09:30:00,1,1,-8.88,14.9,673.7
2013-08-26 10:00:00,1,1,-9.35,14.9,771.3
2013-08-26 10:30:00,1,1,-10.36,15,878.9
2013-08-26 11:00:00,2,2,-9999,15,740.6
2013-08-26 11:30:00,2,2,-9999,15.1,457.9
2013-08-26 12:00:00,1,1,-3.64,15.1,288.3
2013-08-26 12:30:00,0,0,-1.89,15.1,351.2
2013-08-26 13:00:00,0,0,-4.46,15.1,761.8
2013-08-26 13:30:00,0,0,-9.64,15.2,1450.2
2013-08-26 14:00:00,0,0,-7.97,15.2,760.5
2013-08-26 14:30:00,0,0,-7.99,15.3,1097.6
2013-08-26 15:00:00,1,1,-9.02,15.3,522.1
2013-08-26 15:30:00,2,2,-9999,15.4,542.7
2013-08-26 16:00:00,2,2,-9999,15.4,481.8
2013-08-26 16:30:00,2,2,-9999,15.4,105.9
2013-08-26 17:00:00,1,1,5.08,15.4,22.5
2013-08-26 17:30:00,1,1,6.32,15.4,0.5
2013-08-26 18:00:00,1,0,10.6,15.3,0
2013-08-26 18:30:00,0,1,17.68,15.3,0
2013-08-26 19:00:00,0,1,12.13,15.3,0
2013-08-26 19:30:00,0,0,15.63,15.3,0
2013-08-26 20:00:00,1,1,5.64,15.3,0
2013-08-26 20:30:00,0,0,14.5,15.2,0
2013-08-26 21:00:00,1,1,6.92,15.2,0
2013-08-26 21:30:00,1,2,-9999,15.1,0
2013-08-26 22:00:00,1,2,-9999,15.1,0
2013-08-26 22:30:00,1,1,4.71,15,0
2013-08-26 23:00:00,1,2,-9999,14.9,0
2013-08-26 23:30:00,1,2,-9999,14.9,0
2013-08-27 00:00:00,1,1,-2.41,14.9,0
2013-08-27 00:30:00,1,2,-9999,14.8,0
2013-08-27 01:00:00,1,1,-7.54,14.8,0
2013-08-27 01:30:00,1,2,-9999,14.8,0
2013-08-27 02:00:00,1,1,1.77,14.8,0
2013-08-27 02:30:00,1,2,-9999,14.8,0
2013-08-27 03:00:00,1,2,-9999,14.7,0
2013-08-27 03:30:00,1,1,1.5,14.7,0
2013-08-27 04:00:00,0,1,15.21,14.7,11.4
2013-08-27 04:30:00,1,2,-9999,14.6,33.4
2013-08-27 05:00:00,0,0,4.45,14.5,72
2013-08-27 05:30:00,0,2,-9999,14.5,131.4
2013-08-27 06:00:00,0,2,-9999,14.4,242.5
2013-08-27 06:30:00,0,0,-4.14,14.4,399.3
2013-08-27 07:00:00,1,0,-6.51,14.4,505
2013-08-27 07:30:00,0,0,-7.28,14.5,510.5
2013-08-27 08:00:00,0,1,-6.05,14.5,742.1
2013-08-27 08:30:00,0,0,-14.87,14.6,829.2
2013-08-27 09:00:00,0,0,-9.17,14.7,616.4
2013-08-27 09:30:00,0,0,-7.25,14.8,538.9
2013-08-27 10:00:00,0,1,-8.25,14.8,403.3
2013-08-27 10:30:00,0,0,-5.33,14.9,283.7
2013-08-27 11:00:00,1,1,-15.18,14.9,193.9
2013-08-27 11:30:00,1,2,-9999,15,244.8
2013-08-27 12:00:00,1,2,-9999,15,232.5
2013-08-27 12:30:00,0,2,-9999,15,339.1
2013-08-27 13:00:00,1,2,-9999,15.1,398.9
2013-08-27 13:30:00,0,2,-9999,15.1,188.9
2013-08-27 14:00:00,1,2,-9999,15.2,157.1
2013-08-27 14:30:00,1,2,-9999,15.2,95.4
2013-08-27 15:00:00,0,2,-9999,15.2,97
2013-08-27 15:30:00,0,2,-9999,15.2,88.4
2013-08-27 16:00:00,0,2,-9999,15.2,103.6
2013-08-27 16:30:00,2,2,-9999,15.2,90.7
2013-08-27 17:00:00,2,2,-9999,15.2,44.7
2013-08-27 17:30:00,1,2,-9999,15.2,1.1
2013-08-27 18:00:00,2,2,-9999,15.2,0
2013-08-27 18:30:00,2,2,-9999,15.2,0
2013-08-27 19:00:00,2,2,-9999,15.2,0
2013-08-27 19:30:00,2,2,-9999,15.2,0
2013-08-27 20:00:00,2,2,-9999,15.1,0
2013-08-27 20:30:00,2,2,-9999,15.1,0
2013-08-27 21:00:00,2,2,-9999,15.1,0
2013-08-27 21:30:00,2,2,-9999,15.1,0
2013-08-27 22:00:00,2,2,-9999,15.1,0
2013-08-27 22:30:00,0,2,-9999,15.1,0
2013-08-27 23:00:00,2,2,-9999,15,0
2013-08-27 23:30:00,2,2,-9999,15,0
2013-08-28 00:00:00,2,2,-9999,15,0
2013-08-28 00:30:00,2,2,-9999,15,0
2013-08-28 01:00:00,2,2,-9999,14.9,0
2013-08-28 01:30:00,2,2,-9999,14.9,0
2013-08-28 02:00:00,2,2,-9999,14.9,0
2013-08-28 02:30:00,2,2,-9999,14.8,0
2013-08-28 03:00:00,2,2,-9999,14.8,0
2013-08-28 03:30:00,2,2,-9999,14.8,0
2013-08-28 04:00:00,2,2,-9999,14.8,1.1
2013-08-28 04:30:00,2,2,-9999,14.7,28.6
2013-08-28 05:00:00,2,2,-9999,14.7,73.7
2013-08-28 05:30:00,2,2,-9999,14.7,60.2
2013-08-28 06:00:00,2,2,-9999,14.6,64.3
2013-08-28 06:30:00,2,2,-9999,14.6,148
2013-08-28 07:00:00,2,2,-9999,14.6,315.6
2013-08-28 07:30:00,2,2,-9999,14.6,322.3
2013-08-28 08:00:00,0,2,-9999,14.6,754
2013-08-28 08:30:00,0,2,-9999,14.7,765.6
2013-08-28 09:00:00,0,0,-8.09,14.7,372.1
2013-08-28 09:30:00,0,0,-9.13,14.8,845.5
2013-08-28 10:00:00,1,0,-9.81,14.8,642
2013-08-28 10:30:00,0,0,-11.53,14.9,869.2
2013-08-28 11:00:00,0,0,-10.82,15,1088.3
2013-08-28 11:30:00,0,0,-12.5,15.1,812
2013-08-28 12:00:00,1,1,-10.58,15.2,693.6
2013-08-28 12:30:00,1,1,-8.94,15.2,320.5
2013-08-28 13:00:00,0,0,-2.2,15.3,418.7
2013-08-28 13:30:00,0,0,-6.24,15.4,392.2
2013-08-28 14:00:00,0,0,-7.28,15.4,590.2
2013-08-28 14:30:00,0,0,-11.04,15.4,563.3
2013-08-28 15:00:00,1,0,-4.89,15.5,202.9
2013-08-28 15:30:00,0,0,1.91,15.5,109.8
2013-08-28 16:00:00,0,0,1.88,15.5,119.1
2013-08-28 16:30:00,0,1,0.68,15.6,120.5
2013-08-28 17:00:00,1,2,-9999,15.5,54.3
2013-08-28 17:30:00,1,0,2.94,15.5,2.1
2013-08-28 18:00:00,0,2,-9999,15.5,0
2013-08-28 18:30:00,1,1,9.74,15.4,0
2013-08-28 19:00:00,1,2,-9999,15.4,0
2013-08-28 19:30:00,1,1,3.75,15.3,0
2013-08-28 20:00:00,1,2,-9999,15.2,0
2013-08-28 20:30:00,1,1,1.95,15.2,0
2013-08-28 21:00:00,1,1,-10.55,15.1,0
2013-08-28 21:30:00,1,2,-9999,14.9,0
2013-08-28 22:00:00,1,2,-9999,14.8,0
2013-08-28 22:30:00,1,2,-9999,14.6,0
2013-08-28 23:00:00,1,2,-9999,14.5,0
2013-08-28 23:30:00,1,2,-9999,14.3,0
2013-08-29 00:00:00,0,2,-9999,14.1,0
2013-08-29 00:30:00,1,2,-9999,13.9,0
2013-08-29 01:00:00,1,2,-9999,13.7,0
2013-08-29 01:30:00,1,2,-9999,13.5,0
2013-08-29 02:00:00,1,2,-9999,13.4,0
2013-08-29 02:30:00,1,2,-9999,13.2,0
2013-08-29 03:00:00,1,2,-9999,13,0
2013-08-29 03:30:00,1,2,-9999,12.8,0
2013-08-29 04:00:00,1,2,-9999,12.7,10.2
2013-08-29 04:30:00,1,2,-9999,12.5,60.8
2013-08-29 05:00:00,1,2,-9999,12.4,142
2013-08-29 05:30:00,1,2,-9999,12.3,399.4
2013-08-29 06:00:00,0,2,-9999,12.3,617.8
2013-08-29 06:30:00,0,2,-9999,12.4,820.3
2013-08-29 07:00:00,0,2,-9999,12.5,1041.4
2013-08-29 07:30:00,0,0,-7.25,12.7,1256.6
2013-08-29 08:00:00,0,0,-8.17,12.8,1450.2
2013-08-29 08:30:00,0,0,-12.6,13,1608
2013-08-29 09:00:00,0,0,-16.55,13.2,634.9
2013-08-29 09:30:00,0,2,-9999,13.4,1180.3
2013-08-29 10:00:00,0,0,-13.49,13.6,2024.1
2013-08-29 10:30:00,0,0,-19.24,13.8,2075.8
2013-08-29 11:00:00,0,0,-17.39,14.1,2099.3
2013-08-29 11:30:00,0,0,-14.48,14.4,2030.4
2013-08-29 12:00:00,0,0,-20.8,14.6,1934.8
2013-08-29 12:30:00,1,1,-15.1,14.8,1844.1
2013-08-29 13:00:00,0,0,-16.03,15.1,1758.5
2013-08-29 13:30:00,0,0,-12.63,15.2,1613.7
2013-08-29 14:00:00,0,0,-11.69,15.4,1398.2
2013-08-29 14:30:00,1,1,-9.31,15.5,1143
2013-08-29 15:00:00,1,1,-9.74,15.5,657
2013-08-29 15:30:00,1,1,-5.31,15.5,162.6
2013-08-29 16:00:00,0,0,6.33,15.5,171.1
2013-08-29 16:30:00,0,0,11.82,15.5,157.4
2013-08-29 17:00:00,1,1,12.52,15.5,55.8
2013-08-29 17:30:00,0,2,-9999,15.5,2.2
2013-08-29 18:00:00,1,2,-9999,15.4,0
2013-08-29 18:30:00,0,2,-9999,15.3,0
2013-08-29 19:00:00,1,2,-9999,15.2,0
2013-08-29 19:30:00,1,2,-9999,15.1,0
2013-08-29 20:00:00,1,2,-9999,14.9,0
2013-08-29 20:30:00,1,2,-9999,14.8,0
2013-08-29 21:00:00,1,1,-9.02,14.6,0
2013-08-29 21:30:00,1,2,-9999,14.4,0
2013-08-29 22:00:00,1,2,-9999,14.3,0
2013-08-29 22:30:00,1,2,-9999,14.1,0
2013-08-29 23:00:00,1,2,-9999,13.9,0
2013-08-29 23:30:00,1,2,-9999,13.8,0
2013-08-30 00:00:00,1,2,-9999,13.6,0
2013-08-30 00:30:00,1,2,-9999,13.5,0
2013-08-30 01:00:00,1,2,-9999,13.3,0
2013-08-30 01:30:00,1,2,-9999,13.2,0
2013-08-30 02:00:00,1,2,-9999,13,0
2013-08-30 02:30:00,1,2,-9999,12.9,0
2013-08-30 03:00:00,1,2,-9999,12.7,0
2013-08-30 03:30:00,1,2,-9999,12.6,0
2013-08-30 04:00:00,1,2,-9999,12.4,14
2013-08-30 04:30:00,1,2,-9999,12.3,62.4
2013-08-30 05:00:00,1,2,-9999,12.2,142.3
2013-08-30 05:30:00,1,2,-9999,12.2,430.9
2013-08-30 06:00:00,0,2,-9999,12.2,674.8
2013-08-30 06:30:00,0,2,-9999,12.3,825.4
2013-08-30 07:00:00,0,2,-9999,12.4,1071.9
2013-08-30 07:30:00,0,0,-5.61,12.5,1247.8
2013-08-30 08:00:00,1,1,-3.45,12.7,1446.5
2013-08-30 08:30:00,2,1,-7.28,12.9,1593.1
2013-08-30 09:00:00,0,0,-15.01,13.1,1778.9
2013-08-30 09:30:00,0,0,-13.34,13.4,1923.9
2013-08-30 10:00:00,0,0,-14.95,13.7,2023.4
2013-08-30 10:30:00,1,1,-12.71,14,2032
2013-08-30 11:00:00,1,1,-16.1,14.4,1999.1
2013-08-30 11:30:00,1,1,-13.12,14.7,1964.6
2013-08-30 12:00:00,1,1,-13.67,14.9,1911.3
2013-08-30 12:30:00,0,0,-12.97,15.2,1816
2013-08-30 13:00:00,0,0,-14.01,15.4,1693.9
2013-08-30 13:30:00,1,1,-9.7,15.5,1554.9
2013-08-30 14:00:00,0,0,-12.42,15.6,1115.2
2013-08-30 14:30:00,1,1,-8.63,15.7,427.9
2013-08-30 15:00:00,0,0,-1.65,15.7,507.1
2013-08-30 15:30:00,1,1,-2.36,15.8,527.6
2013-08-30 16:00:00,1,1,-1.72,15.8,374.8
2013-08-30 16:30:00,0,0,3.45,15.8,159.1
2013-08-30 17:00:00,0,0,16.73,15.8,44.3
2013-08-30 17:30:00,1,2,-9999,15.8,0.6
2013-08-30 18:00:00,1,2,-9999,15.7,0
2013-08-30 18:30:00,1,2,-9999,15.6,0
2013-08-30 19:00:00,1,2,-9999,15.5,0
2013-08-30 19:30:00,1,2,-9999,15.4,0
2013-08-30 20:00:00,1,2,-9999,15.2,0
2013-08-30 20:30:00,1,1,2.82,15.1,0
2013-08-30 21:00:00,0,2,-9999,15,0
2013-08-30 21:30:00,1,2,-9999,14.9,0
2013-08-30 22:00:00,1,1,-3.27,14.8,0
2013-08-30 22:30:00,1,2,-9999,14.7,0
2013-08-30 23:00:00,1,2,-9999,14.5,0
2013-08-30 23:30:00,1,2,-9999,14.3,0
2013-08-31 00:00:00,1,2,-9999,14.2,0
2013-08-31 00:30:00,1,2,-9999,14,0
2013-08-31 01:00:00,1,2,-9999,13.8,0
2013-08-31 01:30:00,1,2,-9999,13.7,0
2013-08-31 02:00:00,1,2,-9999,13.7,0
2013-08-31 02:30:00,1,1,5.57,13.6,0
2013-08-31 03:00:00,1,2,-9999,13.6,0
2013-08-31 03:30:00,1,2,-9999,13.6,0
2013-08-31 04:00:00,1,2,-9999,13.6,10.6
2013-08-31 04:30:00,1,2,-9999,13.6,52.3
2013-08-31 05:00:00,0,0,3.73,13.6,85.7
2013-08-31 05:30:00,1,2,-9999,13.6,228.6
2013-08-31 06:00:00,1,1,-3.45,13.6,322.7
2013-08-31 06:30:00,0,2,-9999,13.6,310.8
2013-08-31 07:00:00,0,0,-3.63,13.7,372.9
2013-08-31 07:30:00,1,1,-10.53,13.8,1082.1
2013-08-31 08:00:00,0,0,-20.52,13.9,1508.9
2013-08-31 08:30:00,0,0,-18.64,14,1715.1
2013-08-31 09:00:00,0,0,-16.02,14.2,1691.3
2013-08-31 09:30:00,0,0,-16.82,14.5,1309.7
2013-08-31 10:00:00,1,1,-10.22,14.7,1286.1
2013-08-31 10:30:00,2,2,-9999,14.9,1122.4
2013-08-31 11:00:00,0,0,-16.13,15.1,1259.8
2013-08-31 11:30:00,0,1,-13.74,15.3,710.7
2013-08-31 12:00:00,1,2,-9999,15.4,1724.6
2013-08-31 12:30:00,1,1,-12.38,15.6,586.4
